District,State,Density,Latitude,Longitude
Patiala,Punjab,570.1311278195489,30.342485,76.393166

Hardwar,Uttarakhand,801.0262711864407,29.937221,78.101084

Bagalkot,Karnataka,288.4236874236874,16.159195,75.65583

Farrukhabad,Uttar Pradesh,864.3759743237047,27.380315,79.606563

Krishnagiri,Tamil Nadu,366.5059465782804,23.400133,88.496699

Khargone,Madhya Pradesh,233.4013707165109,21.818512,75.612934

Kanniyakumari,Tamil Nadu,1110.6733966745844,8.084281,77.549601

Mainpuri,Uttar Pradesh,677.0032608695652,27.229377,79.031899

Sonbhadra,Uttar Pradesh,269.740622737147,24.688466,83.063801

Dharwad,Karnataka,433.5734741784037,15.452314,75.000956

Darjiling,West Bengal,586.4791997459511,27.032282,88.259766

Jyotiba Phule Nagar,Uttar Pradesh,818.239662072032,28.876135,78.284164

Parbhani,Maharashtra,295.4757000321854,19.266982,76.780703

Jalor,Rajasthan,171.87312030075188,25.349917,72.626061

Jajapur,Odisha,630.2835460503622,20.845926,86.33079

Akola,Maharashtra,319.57470049330516,20.710268,77.004736

Faridabad,Hariyana,2442.284750337382,28.417987,77.307538

Mandya,Karnataka,363.9195888754534,12.520175,76.890759

Kendujhar,Odisha,216.9978321088763,21.513483,85.664323

Banda,Uttar Pradesh,408.21460980036295,25.485117,80.337616

Banswara,Rajasthan,397.49778858911986,23.549029,74.434736

Kanpur Dehat,Uttar Pradesh,594.566037735849,26.436889,79.862041

Hassan,Karnataka,260.7016436747872,13.014273,76.102454

Hanumangarh,Rajasthan,183.79163214581607,29.622849,74.292268

Etah,Uttar Pradesh,729.9382969971206,27.56147,78.653822

Chhatarpur,Madhya Pradesh,202.87498561068264,24.903709,79.592948

Jamui,Bihar,568.2391865719819,24.931851,86.226595

Surendranagar,Gujarat,168.499280437494,22.729341,71.64072

Shimoga,Karnataka,206.741330502477,13.938876,75.563399

Thoothukkudi,Tamil Nadu,368.8463645943098,8.809238,78.137517

Hisar,Hariyana,437.84358523725837,29.143021,75.730516

Cachar,Assam,458.6944004226096,24.811683,92.891651

Hazaribagh,Jharkhand,487.9029535864979,23.98178,85.359021

Namakkal,Tamil Nadu,504.8540935672515,11.222895,78.169844

Shivpuri,Madhya Pradesh,171.47327637591894,25.421845,77.653599

West Tripura,Tripura,576.5917139993318,23.820463,91.412261

Sant Kabir Nagar,Uttar Pradesh,1042.0309842041313,26.865636,83.015578

East,Delhi,27132.47619047619,28.625318,77.294118

Buxar,Bihar,1001.968291250734,25.563905,83.975487

Valsad,Gujarat,567.0472074468086,20.607599,72.925297

Bidar,Karnataka,312.6468428781204,17.913005,77.510563

Bhind,Madhya Pradesh,381.9253195783808,26.559023,78.786081

Balaghat,Madhya Pradesh,184.38595730848414,21.812681,80.19052

Puri,Odisha,488.2811152630066,19.813117,85.835016

Dehradun,Uttarakhand,549.4475388601036,30.309678,78.044356

Barpeta,Assam,742.1656441717791,26.321045,91.001341

Kishanganj,Bihar,897.23991507431,26.103914,87.95054

Jalaun,Uttar Pradesh,370.20240963855423,26.14374,79.335149

Dakshin Dinajpur,West Bengal,755.4195583596214,25.350213,88.594593

Khagaria,Bihar,1121.7267833109017,25.510018,86.477291

Chitradurga,Karnataka,196.7112375533428,14.231761,76.399415

Osmanabad,Maharashtra,218.99537587528076,18.189201,76.035273

Kannauj,Uttar Pradesh,791.5031055900621,27.054924,79.920281

Sangrur,Punjab,456.59834482758623,30.248401,75.843443

Balangir,Odisha,250.79802281368822,20.700331,83.483497

Udham Singh Nagar,Uttarakhand,648.663257277734,28.956653,79.631953

Nandurbar,Maharashtra,276.791771620487,21.371756,74.247509

Gautam Buddha Nagar,Uttar Pradesh,1285.5811232449298,28.507577,77.532772

Bhiwani,Hariyana,342.0772289660946,28.799779,76.137996

Dausa,Rajasthan,476.2263986013986,26.896241,76.329008

Kaimur,Bihar,488.11044417767107,25.026223,83.577876

Janjgir - Champa,Chhattisgarh,420.3755515182974,22.008319,82.582775

Pudukkottai,Tamil Nadu,348.4808354866494,10.377668,78.812565

Nagapattinam,Tamil Nadu,629.2137018295057,10.790877,79.84026

Ratnagiri,Maharashtra,196.7676656920078,16.991445,73.312024

Kaushambi,Uttar Pradesh,899.1545812254076,25.471923,81.448508

Haveri,Karnataka,331.2602114866266,14.795844,75.401301

Hoshiarpur,Punjab,468.5838747784997,31.525468,75.912918

Etawah,Uttar Pradesh,684.469926438771,26.783398,79.022012

Sant Ravidas Nagar,Uttar Pradesh,1554.8896551724138,25.348503,82.468116

Kalahandi,Odisha,199.0996212121212,19.868603,83.099625

Betul,Madhya Pradesh,156.86169471273524,21.907244,77.901684

Mahamaya Nagar,Uttar Pradesh,850.3847826086957,21.118751,79.109871

Dewas,Madhya Pradesh,222.7514245014245,22.95695,76.043998

Bharuch,Gujarat,238.28836994930097,21.706672,72.996777

Rajgarh,Madhya Pradesh,251.2293190313668,24.0079,76.7279

Chittaurgarh,Rajasthan,197.4351828176937,24.879634,74.622423

Rajnandgaon,Chhattisgarh,190.47496902106568,21.093375,81.027121

Kolar,Karnataka,386.1274189494848,13.135091,78.126827

Jammu,Jammu and Kashmir,653.2698548249359,32.70197,74.871912

Kamrup,Assam,488.741384863124,26.000519,91.289131

Gurgaon,Hariyana,1203.8410174880762,28.459647,77.061922

Amreli,Gujarat,204.70325807759903,21.600856,71.22079

Shajapur,Madhya Pradesh,244.1777239709443,23.424589,76.276193

Kangra,Himachal Pradesh,263.1251089039902,32.101564,76.273209

Dharmapuri,Tamil Nadu,335.0773849232822,12.139826,78.158127

Bhadrak,Odisha,601.3321357285429,21.063298,86.505182

Karnal,Hariyana,597.3507936507937,29.685635,76.988727

Pashchimi Singhbhum,Jharkhand,207.96483942414176,22.465918,85.476832

Raigarh,Chhattisgarh,210.83601467682755,21.8974,83.3950

Deoghar,Jharkhand,602.3710133225676,24.495569,86.691025

Bargarh,Odisha,253.76991605276683,21.342239,83.629747

Vidisha,Madhya Pradesh,197.92090625423958,23.520491,77.81511

Karauli,Rajasthan,263.9840695148443,26.496705,77.020427

Ratlam,Madhya Pradesh,299.335321950216,23.331355,75.037231

